latitude,longitude,year,total_wood_chucked_lbs,type
39.7,-75.8,2036,1124.4813962001951,forecast
39.8,-79.5,2036,445.0440770677149,forecast
39.8,-79.4,2036,445.0440770677145,forecast
39.8,-77.8,2036,445.0440770677147,forecast
39.8,-77.7,2036,334.71710092549677,forecast
39.8,-77.3,2036,445.04407706771474,forecast
39.8,-77.2,2036,568144.6743067579,forecast
39.8,-77.0,2036,423165.42581121484,forecast
39.8,-76.9,2036,445.0440770677147,forecast
39.8,-76.6,2036,445.04407706771474,forecast
39.8,-76.2,2036,334.71710092549677,forecast
39.8,-75.8,2036,445.0440770677146,forecast
39.8,-75.7,2036,334.7171009254969,forecast
39.8,-75.4,2036,423165.4258112149,forecast
39.8,-75.3,2036,334.71710092549677,forecast
39.8,-75.2,2036,331.93328612243954,forecast
39.8,-75.1,2036,334.71710092549677,forecast
39.9,-80.1,2036,10499.601157080158,forecast
39.9,-79.6,2036,40675.7483085118,forecast
39.9,-77.3,2036,10499.601157080158,forecast
39.9,-77.0,2036,10499.601157080158,forecast
39.9,-76.8,2036,1018.0905312500013,forecast
39.9,-76.7,2036,7492.832496842585,forecast
39.9,-76.6,2036,10499.60115708016,forecast
39.9,-76.4,2036,542.9131646274727,forecast
39.9,-76.1,2036,10499.601157080158,forecast
39.9,-76.0,2036,10499.60115708016,forecast
39.9,-75.9,2036,10499.601157080158,forecast
39.9,-75.8,2036,10499.601157080158,forecast
39.9,-75.7,2036,2719.4015019808417,forecast
39.9,-75.6,2036,9877.065347730297,forecast
39.9,-75.5,2036,10499.601157080157,forecast
39.9,-75.4,2036,38636.28563408503,forecast
39.9,-75.3,2036,29539.73610265413,forecast
39.9,-75.2,2036,48549.30496776157,forecast
39.9,-75.1,2036,1018.0905312500013,forecast
39.9,-75.0,2036,10499.601157080158,forecast
40.0,-79.9,2036,12113.834709295468,forecast
40.0,-79.2,2036,12113.83470929547,forecast
40.0,-78.9,2036,12113.834709295457,forecast
40.0,-78.7,2036,12113.834709295465,forecast
40.0,-78.5,2036,12113.834709295468,forecast
40.0,-77.6,2036,27834.1994447811,forecast
40.0,-77.5,2036,27834.1994447811,forecast
40.0,-77.3,2036,13751.302754447917,forecast
40.0,-77.1,2036,27834.1994447811,forecast
40.0,-76.8,2036,10499.601157080158,forecast
40.0,-76.7,2036,8625.670144890802,forecast
40.0,-76.6,2036,3172.015527241276,forecast
40.0,-76.5,2036,2501.9838520681687,forecast
40.0,-76.4,2036,8339.49349552219,forecast
40.0,-76.3,2036,13824.75301580062,forecast
40.0,-76.2,2036,12113.834709295463,forecast
40.0,-75.9,2036,13824.753015800621,forecast
40.0,-75.8,2036,12113.834709295468,forecast
40.0,-75.7,2036,9032.895185971942,forecast
40.0,-75.6,2036,12578.78756567989,forecast
40.0,-75.5,2036,9454.445366943115,forecast
40.0,-75.4,2036,15110.527151538357,forecast
40.0,-75.3,2036,32930.83480449096,forecast
40.0,-75.2,2036,106343.2807329684,forecast
40.0,-75.1,2036,77265.68735531524,forecast
40.0,-75.0,2036,3172.015527241276,forecast
40.0,-74.9,2036,3172.015527241276,forecast
40.1,-80.5,2036,12786.684488870796,forecast
40.1,-79.9,2036,3131.2910544894316,forecast
40.1,-79.5,2036,1148.8021546531372,forecast
40.1,-79.3,2036,1148.8021546531372,forecast
40.1,-78.9,2036,1148.8021546531372,forecast
40.1,-78.5,2036,12786.684488870796,forecast
40.1,-77.8,2036,1148.8021546531372,forecast
40.1,-77.5,2036,3131.2910544894326,forecast
40.1,-77.3,2036,3131.2910544894326,forecast
40.1,-77.1,2036,12786.684488870802,forecast
40.1,-77.0,2036,18951.452202252,forecast
40.1,-76.9,2036,1338.1174767717114,forecast
40.1,-76.8,2036,1148.8021546531372,forecast
40.1,-76.7,2036,1338.1174767717112,forecast
40.1,-76.6,2036,1148.8021546531372,forecast
40.1,-76.5,2036,12950.14155738643,forecast
40.1,-76.4,2036,12113.834709295463,forecast
40.1,-76.3,2036,17484.684917895327,forecast
40.1,-76.2,2036,15128.015283338893,forecast
40.1,-75.8,2036,1148.8021546531374,forecast
40.1,-75.7,2036,1148.8021546531372,forecast
40.1,-75.6,2036,1338.117476771712,forecast
40.1,-75.5,2036,6856.036445963027,forecast
40.1,-75.4,2036,15185.501594391742,forecast
40.1,-75.3,2036,15528.214318807577,forecast
40.1,-75.2,2036,22619.86246867775,forecast
40.1,-75.1,2036,24659.08467823071,forecast
40.1,-75.0,2036,25353.81555533251,forecast
40.1,-74.9,2036,15128.015283338891,forecast
40.2,-80.4,2036,27099.32685370373,forecast
40.2,-80.3,2036,9243.94200535973,forecast
40.2,-80.2,2036,27099.326853703737,forecast
40.2,-80.1,2036,7930.401154632278,forecast
40.2,-80.0,2036,14569.326881531784,forecast
40.2,-79.9,2036,17237.07188705623,forecast
40.2,-79.8,2036,27099.326853703726,forecast
40.2,-79.7,2036,7930.401154632278,forecast
40.2,-79.6,2036,27099.326853703726,forecast
40.2,-79.4,2036,27099.326853703737,forecast
40.2,-79.3,2036,7930.401154632278,forecast
40.2,-77.7,2036,27099.32685370374,forecast
40.2,-77.2,2036,1173722.6095914403,forecast
40.2,-77.0,2036,15489.262411471154,forecast
40.2,-76.9,2036,27865.963945090458,forecast
40.2,-76.8,2036,5117.094757835713,forecast
40.2,-76.7,2036,4776.0885041666115,forecast
40.2,-76.6,2036,27099.32685370374,forecast
40.2,-76.3,2036,7930.40115463228,forecast
40.2,-76.2,2036,11584.545349760969,forecast
40.2,-76.0,2036,9.69616633679329,forecast
40.2,-75.9,2036,27099.326853703737,forecast
40.2,-75.8,2036,625.391610492254,forecast
40.2,-75.7,2036,27099.326853703737,forecast
40.2,-75.6,2036,1688.726061433288,forecast
40.2,-75.5,2036,3559.8127290632365,forecast
40.2,-75.4,2036,54302.7671689951,forecast
40.2,-75.3,2036,17120.915244821645,forecast
40.2,-75.2,2036,6521.4563318958735,forecast
40.2,-75.1,2036,17237.07188705623,forecast
40.2,-75.0,2036,10934.583427866695,forecast
40.2,-74.9,2036,32489.381016079355,forecast
40.2,-74.8,2036,21483.585609304264,forecast
40.3,-80.3,2036,632.6315631170776,forecast
40.3,-80.2,2036,1457.4815686376696,forecast
40.3,-80.1,2036,2122.636073386929,forecast
40.3,-80.0,2036,7307.344971910124,forecast
40.3,-79.9,2036,6559.838034667735,forecast
40.3,-79.6,2036,8450.805778514065,forecast
40.3,-79.5,2036,1080.9409590199052,forecast
40.3,-79.4,2036,19280.77515152612,forecast
40.3,-79.3,2036,1080.9409590199052,forecast
40.3,-79.2,2036,1080.9409590199052,forecast
40.3,-78.9,2036,632.6315631170776,forecast
40.3,-78.7,2036,8849.75823063849,forecast
40.3,-78.4,2036,632.6315631170776,forecast
40.3,-78.2,2036,2122.6360733869296,forecast
40.3,-77.1,2036,8849.75823063849,forecast
40.3,-77.0,2036,632.6315631170776,forecast
40.3,-76.9,2036,43309.76502653917,forecast
40.3,-76.8,2036,10026.08762645367,forecast
40.3,-76.7,2036,3599.61244424593,forecast
40.3,-76.6,2036,13873.044707164161,forecast
40.3,-76.4,2036,3472.408801940308,forecast
40.3,-76.3,2036,632.6315631170776,forecast
40.3,-76.2,2036,1438.3435988132658,forecast
40.3,-76.1,2036,1080.9409590199052,forecast
40.3,-76.0,2036,4050.3780898368354,forecast
40.3,-75.9,2036,9824.84271786609,forecast
40.3,-75.8,2036,3472.408801940309,forecast
40.3,-75.6,2036,8450.805778514065,forecast
40.3,-75.5,2036,917.6928912022064,forecast
40.3,-75.4,2036,11462.624457553273,forecast
40.3,-75.3,2036,1080.9409590199052,forecast
40.3,-75.2,2036,4655.848587845654,forecast
40.3,-75.1,2036,1080.9409590199052,forecast
40.3,-75.0,2036,9698.751170979847,forecast
40.4,-80.2,2036,428.483855893594,forecast
40.4,-80.1,2036,3763.2037877164908,forecast
40.4,-80.0,2036,44229.29799207436,forecast
40.4,-79.9,2036,14232.068675092562,forecast
40.4,-79.8,2036,16654.283255649632,forecast
40.4,-79.6,2036,1519.7484312446875,forecast
40.4,-79.5,2036,733.7767142718034,forecast
40.4,-79.2,2036,1356.8913615474146,forecast
40.4,-78.9,2036,933.8137103447983,forecast
40.4,-78.8,2036,1356.8913615474148,forecast
40.4,-77.2,2036,733.7767142718035,forecast
40.4,-77.0,2036,1519.7484312446875,forecast
40.4,-76.6,2036,933.8137103447982,forecast
40.4,-76.4,2036,1519.7484312446875,forecast
40.4,-76.0,2036,933.8137103447984,forecast
40.4,-75.9,2036,1519.7484312446875,forecast
40.4,-75.8,2036,1519.7484312446875,forecast
40.4,-75.5,2036,733.7767142718035,forecast
40.4,-75.3,2036,1519.7484312446877,forecast
40.4,-75.2,2036,733.7767142718034,forecast
40.4,-75.1,2036,1519.7484312446877,forecast
40.4,-75.0,2036,1519.7484312446873,forecast
40.5,-80.4,2036,25949.707621497462,forecast
40.5,-80.2,2036,5276.824120863731,forecast
40.5,-80.1,2036,5441.399452960289,forecast
40.5,-80.0,2036,12326.66624896056,forecast
40.5,-79.9,2036,5202.252073884004,forecast
40.5,-79.8,2036,37666.90109359118,forecast
40.5,-79.7,2036,25949.707621497455,forecast
40.5,-79.4,2036,25949.707621497455,forecast
40.5,-79.3,2036,25949.707621497466,forecast
40.5,-79.0,2036,25949.70762149747,forecast
40.5,-78.7,2036,25949.70762149747,forecast
40.5,-78.4,2036,37666.90109359118,forecast
40.5,-78.2,2036,25949.70762149747,forecast
40.5,-78.0,2036,30669.467369333935,forecast
40.5,-77.2,2036,25949.707621497455,forecast
40.5,-77.1,2036,25949.707621497462,forecast
40.5,-77.0,2036,25949.707621497466,forecast
40.5,-76.3,2036,25949.707621497462,forecast
40.5,-75.8,2036,25949.707621497455,forecast
40.5,-75.6,2036,25949.707621497473,forecast
40.5,-75.4,2036,25949.707621497462,forecast
40.5,-75.3,2036,25949.707621497462,forecast
40.6,-80.2,2036,2075.530212403113,forecast
40.6,-80.1,2036,7840.695647465993,forecast
40.6,-80.0,2036,4558.127406366189,forecast
40.6,-79.9,2036,7840.695647465993,forecast
40.6,-79.8,2036,35221.520691725236,forecast
40.6,-79.7,2036,7840.695647465991,forecast
40.6,-79.6,2036,36916.61580371564,forecast
40.6,-79.5,2036,6485.361038550653,forecast
40.6,-79.2,2036,43848.28291857396,forecast
40.6,-79.1,2036,35221.520691725236,forecast
40.6,-79.0,2036,35221.520691725236,forecast
40.6,-78.8,2036,35221.520691725236,forecast
40.6,-78.7,2036,6485.3610385506545,forecast
40.6,-78.6,2036,35221.520691725236,forecast
40.6,-76.5,2036,35221.520691725236,forecast
40.6,-76.2,2036,35221.520691725236,forecast
40.6,-75.9,2036,35221.520691725236,forecast
40.6,-75.7,2036,7840.695647465993,forecast
40.6,-75.5,2036,23724.69899057524,forecast
40.6,-75.4,2036,17717.653470171448,forecast
40.6,-75.3,2036,11044.633224424784,forecast
40.7,-80.4,2036,146.11889532354903,forecast
40.7,-80.3,2036,204.35225147968083,forecast
40.7,-80.2,2036,204.35225147968083,forecast
40.7,-80.0,2036,4285.984719667784,forecast
40.7,-79.9,2036,3879.4649454929295,forecast
40.7,-79.7,2036,14175.2817551658,forecast
40.7,-79.6,2036,3879.464945492927,forecast
40.7,-79.5,2036,5135.586861137607,forecast
40.7,-79.4,2036,204.35225147968083,forecast
40.7,-79.2,2036,125.00400028672064,forecast
40.7,-79.1,2036,204.35225147968083,forecast
40.7,-78.5,2036,758.5933507539764,forecast
40.7,-78.1,2036,204.35225147968083,forecast
40.7,-78.0,2036,204.35225147968083,forecast
40.7,-77.9,2036,146.11889532354905,forecast
40.7,-76.8,2036,146.11889532354905,forecast
40.7,-75.6,2036,204.35225147968083,forecast
40.7,-75.5,2036,204.35225147968083,forecast
40.7,-75.4,2036,1014.9224766271059,forecast
40.7,-75.3,2036,4582.096414906133,forecast
40.7,-75.2,2036,28711.35202595864,forecast
40.8,-80.3,2036,398.944512657674,forecast
40.8,-80.2,2036,398.9445126576741,forecast
40.8,-80.1,2036,603.0915870835393,forecast
40.8,-79.8,2036,332.7757427374864,forecast
40.8,-79.7,2036,398.944512657674,forecast
40.8,-79.5,2036,3069.5325663721633,forecast
40.8,-79.4,2036,398.94451265767407,forecast
40.8,-79.3,2036,398.944512657674,forecast
40.8,-78.5,2036,398.944512657674,forecast
40.8,-77.9,2036,10775.13747910447,forecast
40.8,-77.8,2036,1237.5007316181361,forecast
40.8,-76.1,2036,63.04511806457079,forecast
40.8,-76.0,2036,603.0915870835393,forecast
40.8,-75.4,2036,3069.5325663721624,forecast
40.8,-75.3,2036,398.9445126576739,forecast
40.8,-75.2,2036,398.944512657674,forecast
40.9,-80.0,2036,334.71710092549677,forecast
40.9,-79.9,2036,275.5656613722586,forecast
40.9,-79.5,2036,2983.9382035105664,forecast
40.9,-79.4,2036,275.56566137225855,forecast
40.9,-79.3,2036,275.5656613722586,forecast
40.9,-78.1,2036,275.5656613722587,forecast
40.9,-77.8,2036,2983.938203510569,forecast
40.9,-77.6,2036,275.56566137225855,forecast
40.9,-77.3,2036,318.277152300243,forecast
40.9,-76.9,2036,318.2771523002431,forecast
40.9,-76.6,2036,2983.938203510568,forecast
40.9,-76.5,2036,318.277152300243,forecast
40.9,-76.1,2036,318.27715230024313,forecast
40.9,-75.7,2036,2983.9382035105677,forecast
40.9,-75.6,2036,318.27715230024313,forecast
40.9,-75.5,2036,275.5656613722588,forecast
40.9,-75.4,2036,275.5656613722586,forecast
40.9,-75.2,2036,275.5656613722586,forecast
40.9,-75.1,2036,275.5656613722587,forecast
41.0,-80.4,2036,579.9414257149525,forecast
41.0,-80.3,2036,5967.589285166568,forecast
41.0,-80.1,2036,285.79277673316886,forecast
41.0,-79.9,2036,5967.589285166563,forecast
41.0,-78.3,2036,5967.589285166564,forecast
41.0,-78.0,2036,5967.589285166561,forecast
41.0,-77.9,2036,285.7927767331687,forecast
41.0,-77.7,2036,5967.58928516656,forecast
41.0,-77.6,2036,5967.589285166563,forecast
41.0,-76.9,2036,285.7927767331687,forecast
41.0,-76.6,2036,322.34647502834446,forecast
41.0,-76.5,2036,87.55702541751782,forecast
41.0,-76.4,2036,330.78580984337054,forecast
41.0,-75.7,2036,5967.589285166564,forecast
41.0,-75.4,2036,5967.5892851665685,forecast
41.0,-75.2,2036,87.55702541751782,forecast
41.0,-75.1,2036,63.04511806457079,forecast
41.1,-80.3,2036,1117.8843680168882,forecast
41.1,-80.2,2036,1117.8843680168882,forecast
41.1,-80.0,2036,68.20088787724609,forecast
41.1,-79.9,2036,1233.3177242301595,forecast
41.1,-79.4,2036,68.2008878772461,forecast
41.1,-78.8,2036,1453.9907032823,forecast
41.1,-78.7,2036,1091.7297463774232,forecast
41.1,-77.6,2036,5967.589285166559,forecast
41.1,-77.5,2036,1233.3177242301592,forecast
41.1,-77.3,2036,1117.8843680168882,forecast
41.1,-76.6,2036,1117.8843680168884,forecast
41.1,-76.3,2036,1117.884368016888,forecast
41.1,-75.6,2036,1117.8843680168884,forecast
41.1,-75.5,2036,1117.8843680168882,forecast
41.1,-75.1,2036,1117.8843680168882,forecast
41.1,-75.0,2036,1233.3177242301592,forecast
41.2,-80.4,2036,1117.884368016888,forecast
41.2,-80.1,2036,1233.317724230159,forecast
41.2,-79.7,2036,469.6116621180211,forecast
41.2,-79.4,2036,840.8983684997187,forecast
41.2,-78.7,2036,469.6116621180214,forecast
41.2,-77.2,2036,469.6116621180211,forecast
41.2,-77.0,2036,840.8983684997188,forecast
41.2,-76.9,2036,6223.5268759948585,forecast
41.2,-76.4,2036,6223.5268759948585,forecast
41.2,-76.0,2036,840.8983684997185,forecast
41.2,-75.9,2036,8247.41124784089,forecast
41.2,-75.6,2036,469.6116621180211,forecast
41.2,-75.5,2036,6223.526875994859,forecast
41.2,-75.4,2036,6223.526875994859,forecast
41.2,-75.3,2036,469.6116621180214,forecast
41.3,-80.5,2036,877.7683258717357,forecast
41.3,-80.4,2036,179.3021888643291,forecast
41.3,-80.3,2036,201.93456835514422,forecast
41.3,-79.6,2036,877.7683258717357,forecast
41.3,-79.4,2036,1310.719012143995,forecast
41.3,-79.2,2036,201.9345683551442,forecast
41.3,-79.1,2036,201.93456835514414,forecast
41.3,-77.0,2036,877.7683258717359,forecast
41.3,-76.9,2036,201.93456835514408,forecast
41.3,-76.0,2036,1264.6959357881524,forecast
41.3,-75.9,2036,275.56566137225855,forecast
41.3,-75.8,2036,275.5656613722586,forecast
41.3,-75.5,2036,523.8880907923439,forecast
41.3,-75.1,2036,1414.8914186604777,forecast
41.3,-75.0,2036,201.93456835514425,forecast
41.3,-74.8,2036,1414.8914186604775,forecast
41.4,-80.4,2036,815.0054957070693,forecast
41.4,-80.1,2036,815.0054957070693,forecast
41.4,-79.8,2036,9842.544373406823,forecast
41.4,-78.6,2036,9842.544373406825,forecast
41.4,-76.1,2036,9842.544373406823,forecast
41.4,-75.7,2036,11978.125149453957,forecast
41.4,-75.6,2036,6242.196105763159,forecast
41.4,-75.3,2036,5485.917526737052,forecast
41.4,-75.2,2036,5485.917526737052,forecast
41.5,-80.5,2036,85.17496520231484,forecast
41.5,-79.6,2036,124.20942101536002,forecast
41.5,-79.4,2036,124.20942101535998,forecast
41.5,-79.1,2036,124.20942101536002,forecast
41.5,-78.2,2036,124.20942101536002,forecast
41.5,-76.0,2036,124.20942101535996,forecast
41.5,-75.7,2036,15180.52936434992,forecast
41.5,-75.3,2036,124.20942101536002,forecast
41.5,-75.2,2036,12359.98323054896,forecast
41.5,-75.1,2036,85.17496520231478,forecast
41.5,-75.0,2036,85.17496520231481,forecast
41.6,-80.5,2036,201.93456835514408,forecast
41.6,-80.4,2036,201.9345683551442,forecast
41.6,-80.3,2036,221.97789929950275,forecast
41.6,-80.1,2036,523.8880907923439,forecast
41.6,-80.0,2036,201.9345683551442,forecast
41.6,-79.9,2036,201.93456835514414,forecast
41.6,-79.7,2036,523.8880907923439,forecast
41.6,-79.4,2036,201.93456835514408,forecast
41.6,-75.9,2036,201.93456835514422,forecast
41.6,-75.8,2036,523.8880907923439,forecast
41.6,-75.7,2036,201.9345683551441,forecast
41.6,-75.2,2036,201.9345683551442,forecast
41.7,-80.4,2036,746.6529800983252,forecast
41.7,-80.1,2036,742.1808303744408,forecast
41.7,-78.4,2036,746.6529800983255,forecast
41.7,-77.8,2036,788.8739897178982,forecast
41.7,-77.4,2036,788.8739897178987,forecast
41.7,-77.3,2036,788.8739897178983,forecast
41.7,-75.2,2036,746.6529800983255,forecast
41.8,-78.9,2036,1124.481396200195,forecast
41.8,-78.0,2036,1209.1414639410539,forecast
41.8,-77.3,2036,962.2794957008148,forecast
41.8,-76.8,2036,1124.4813962001951,forecast
41.8,-76.4,2036,1124.481396200195,forecast
41.8,-75.3,2036,1124.481396200195,forecast
41.9,-80.4,2036,1124.4813962001951,forecast
41.9,-80.1,2036,1202.2534291684415,forecast
41.9,-77.8,2036,1202.2534291684412,forecast
41.9,-76.6,2036,1124.481396200195,forecast
41.9,-75.8,2036,1014.0371413812064,forecast
41.9,-75.4,2036,1124.481396200195,forecast
42.0,-80.4,2036,788.8739897178983,forecast
42.0,-80.2,2036,788.8739897178986,forecast
42.0,-79.6,2036,746.6529800983253,forecast
42.0,-78.7,2036,788.8739897178983,forecast
42.0,-78.6,2036,746.6529800983253,forecast
42.1,-80.2,2036,788.8739897178982,forecast
42.1,-80.1,2036,27960.68911395546,forecast
42.1,-80.0,2036,22262.38786412603,forecast
42.2,-80.0,2036,1124.4813962001951,forecast
39.7,-77.6,2037,1124.481396200195,forecast
39.7,-77.3,2037,1124.4813962001951,forecast
39.7,-77.2,2037,1209.1414639410539,forecast
39.7,-75.8,2037,1124.4813962001951,forecast
39.8,-79.5,2037,445.0440770677149,forecast
39.8,-79.4,2037,445.0440770677145,forecast
39.8,-77.8,2037,445.0440770677147,forecast
39.8,-77.7,2037,334.71710092549677,forecast
39.8,-77.3,2037,445.04407706771474,forecast
39.8,-77.2,2037,568144.6743067579,forecast
39.8,-76.9,2037,445.0440770677147,forecast
39.8,-76.6,2037,445.04407706771474,forecast
39.8,-76.2,2037,334.71710092549677,forecast
39.8,-75.8,2037,445.0440770677146,forecast
39.8,-75.7,2037,334.7171009254969,forecast
39.8,-75.4,2037,423165.4258112149,forecast
39.8,-75.3,2037,334.71710092549677,forecast
39.8,-75.2,2037,331.93328612243954,forecast
39.8,-75.1,2037,334.71710092549677,forecast
39.9,-80.1,2037,10499.601157080158,forecast
39.9,-77.3,2037,10499.601157080158,forecast
39.9,-77.0,2037,10499.601157080158,forecast
39.9,-76.8,2037,1018.0905312500013,forecast
39.9,-76.7,2037,7492.832496842585,forecast
39.9,-76.6,2037,10499.60115708016,forecast
39.9,-76.4,2037,542.9131646274727,forecast
39.9,-76.1,2037,10499.601157080158,forecast
39.9,-76.0,2037,10499.60115708016,forecast
39.9,-75.9,2037,10499.601157080158,forecast
39.9,-75.8,2037,10499.601157080158,forecast
39.9,-75.7,2037,2719.4015019808417,forecast
39.9,-75.6,2037,9877.065347730297,forecast
39.9,-75.5,2037,10499.601157080157,forecast
39.9,-75.4,2037,38636.28563408503,forecast
39.9,-75.3,2037,29539.73610265413,forecast
39.9,-75.2,2037,48549.30496776157,forecast
39.9,-75.0,2037,10499.601157080158,forecast
40.0,-79.9,2037,12113.834709295468,forecast
40.0,-79.2,2037,12113.83470929547,forecast
40.0,-78.9,2037,12113.834709295457,forecast
40.0,-78.7,2037,12113.834709295465,forecast
40.0,-78.5,2037,12113.834709295468,forecast
40.0,-77.6,2037,27834.1994447811,forecast
40.0,-77.3,2037,13751.302754447917,forecast
40.0,-76.8,2037,10499.601157080158,forecast
40.0,-76.7,2037,8625.670144890802,forecast
40.0,-76.6,2037,3172.015527241276,forecast
40.0,-76.5,2037,2501.9838520681687,forecast
40.0,-76.4,2037,8339.49349552219,forecast
40.0,-76.3,2037,13824.75301580062,forecast
40.0,-76.2,2037,12113.834709295463,forecast
40.0,-75.8,2037,12113.834709295468,forecast
40.0,-75.7,2037,9032.895185971942,forecast
40.0,-75.6,2037,12578.78756567989,forecast
40.0,-75.5,2037,9454.445366943115,forecast
